X,Y,Name
75.1813506,34.751801426168,Rainbow Lake
75.0779057,34.791764426168,Minimarg
74.7856385,35.330393326168,Rama Lake
74.7667957,35.481800026168,Dashkin
74.9338974,35.205849826168,Khume
75.2494444,34.757777826168,Deosai Pass
74.7277436,35.237809726168,Nanga Parbat Tarishing Cottage
74.8742872,35.374395226168,Parishing Gah
74.9816982,35.209314526168,Burbina Gah
74.8263981,35.208638526168,Parjot
74.580726,35.364783426168,Nanga Parbat Base Camp Trail
74.7936827,35.334925626168,Mini Rama Lake Astore
75.233321,34.992468326168,Shausar Lake
74.9033659,35.203661726168,Nabola Medows
75.3323715,35.003665826168,Chota Pani
75.5425021,35.089184426168,Deosai Top & Sadpara Broque
75.517402,35.081782326168,Deosai Top
74.6667492,35.633265826168,Astore Wildlife Sanctuary
75.0139681,35.384279026168,Allah Wali Lake
74.8543254,35.342614026168,Eidgah polo ground
74.8100968,35.357512526168,Rama rest House
74.810123,35.357495026168,PWD Rest House
74.8419405,35.281968726168,Gorikot
74.4369444,35.131388826168,Toshe Ri I
74.7037405,35.221798626168,Rupal
74.5994152,35.434520926168,Tattu
74.5975616,35.441545126168,Tattu Bridge
74.7966079,35.451648826168,Harcho
73.5857938,35.616099626168,Common Spaces Biro Kot Biyak
74.0477099,35.202055626168,Historic Rest House
73.8383624,35.465697326168,Maroska Rest House
73.5857128,35.616118826168,Biro Kot Mosque
73.4423439,35.664234826168,Gayal Mosque
73.8280134,35.392852926168,Thore Kot Mosque
74.047398,35.199383026168,Polo Ground Babsar
74.1098685,35.425348526168,Butogah Polo Ground
74.108221,35.403708126168,Polo Ground Chilas
73.617386,35.660669526168,Gumari Polo Ground
73.4541993,35.636649326168,Shumari Polo Ground
74.5059656,35.532590426168,Lashnot Watch Tower
74.5785485,35.387319126168,Fairy Meadows
74.0481716,35.146236026168,Babusar Pass
74.108536,35.428403926168,rock inscriptions
73.7370586,35.520456026168,Diamer Basha Dam Site
74.0904655,35.431273726168,Bab-e-Chilas
74.015252,35.368195626168,Bulo Gah
73.686569,35.801559026168,Nayachut
73.630096,35.709610026168,Rajikot
73.4560825,36.227497026168,Gupis Fort
73.4215849,36.238502526168,Jamatkhana Hamardas
72.9194798,36.167325626168,Phander Valley
73.3325516,36.369353526168,Yasin Valley
73.7426376,36.567701426168,Handis Valley
73.7426376,36.567701426168,Handis Valley
72.9467948,36.173298126168,Phander Lake
73.6458551,36.080487426168,seku gah lake
73.442093,36.227409026168,Gupis
73.4650956,36.106981326168,Kofgah Lake
73.7036514,36.878824026168,Karambar Lake
73.3627645,36.249152226168,Khalti Lake
72.5352716,36.078807426168,Shandur Lake
73.4186111,36.744722226168,Darkot Pass
73.8613867,36.601332226168,Ishkoman Lake
73.4066025,36.642468426168,Gamoo Bhr Lake
72.6136385,35.994248126168,Baha Chhat
72.8061263,36.183942626168,Kinisoteko Lake
73.9950638,36.332264926168,Hayal Pass
74.1011866,36.182111726168,Bichhar-Pass
74.099337,36.784695926168,Chillinji Pass
72.6469444,36.258888926168,Chumarkhan Pass
73.2416666,36.730833326168,Koyo Zom
73.7027155,36.224807926168,Hopar Garden
73.7712326,36.174834626168,Forest Recreational park Gahkuch
74.0821496,36.239726026168,Naltar Lakes
74.3049462,35.922139426168,British Cemetery
74.4635653,35.881996426168,"Kargah Buddha, Yshani"
74.3392427,35.900800826168,Taj Mugal patthar mitti
74.3860542,35.912926226168,China Yadgar
74.3083838,35.917907626168,Old Polo Ground
74.3209874,35.915064026168,City Park
74.9865103,35.933513226168,Haramosh Glacier
74.8861643,35.893909926168,Kutwal Lake
74.619731,35.745023526168,The Three Mountains Junction View Point
74.3232916,35.924063826168,"Yaadgar-e-Shuhada, Gilgit"
74.1786006,36.165379926168,Naltar Valley
74.3257606,35.923914726168,GDA Family Park Gilgit
74.3181998,35.914208626168,"Dadi Jawari Park, Women Park"
74.3391532,35.876837726168,Wildlife Hut Jutial
74.1375255,36.207011126168,Snow leopard Sanctuary
74.3050991,35.923044226168,Gora Qabristan
74.3908263,35.901742626168,Gilgit Bridge
74.3720455,35.925081126168,"Bireno Suspension Bridge, Danyore"
74.1069282,36.232019826168,Bashkiri Lake
74.1002887,36.236520126168,"Blue Lake, Nalter"
74.0863979,36.238988326168,"Murky Lake (Naltar Lake), Naltar"
74.5433988,35.841779126168,Chhamugarh
74.2934699,36.073750126168,Nomal Valley
74.298621,36.124015226168,Rahim Abad
74.0908333,36.460000026168,Purian Sar
74.7951454,36.002233126168,Phuparash Glacier
74.3194292,36.107502026168,Bartar Nala
74.399113,35.900301626168,"Old China Bridge, Danyore"
74.5263509,35.842589426168,Chamugarh Suspension Bridge
74.3726885,35.924900826168,Dayore Core
76.345354,35.157124226168,Astana Syed Mir Muhammad
76.1839494,35.237512726168,Khanqah-e-Moallah Balghar
76.4192398,35.251759126168,Khanqah-e-Moallah Haldi
76.3903028,35.266024226168,Khanqah-e-Moallah Talis
76.3903028,35.266024226168,Khanqah-e-Moallah Talis
76.5286434,35.194585226168,Hazmir (Hazrat Mir) Mosque
76.3457586,35.157465326168,Choopi Astana
76.7578188,35.143288126168,Sakisa
76.7542121,35.140862426168,Gagulu
76.3156045,35.188587726168,Soghaa
76.4454628,35.151805526168,Surmo
76.461739,35.098572026168,Lunkha
75.9285416,35.237170426168,Dangah
76.3439443,35.151319126168,Hatchi Mosque
76.5718283,35.200707426168,Broqkhor Mosque Gone
76.3560691,35.186339426168,Chumik Khari Mosque Saling
76.5284923,35.194695426168,Khanqah-e-Moallah Pharawa
76.3737089,35.190679826168,Khanqah-e-Moallah Saling
75.946945,35.230390126168,Khanqah-e-Moallah Keris
76.2077165,35.251266126168,Kharkoo Polo Ground
76.3305556,35.156111126168,Chaqchan Mosque
76.335277,35.151727226168,Serena Khaplu Palace
76.3369047,35.149883126168,Yabgo Polo Ground Khaplu
76.4208755,35.251505926168,Haldi
76.8411111,35.451666726168,Saltoro Mountains
76.3977304,35.242129826168,Machlu
76.2051793,35.171491226168,Lake Kharfak
76.3062018,35.642015426168,Masherbrum
76.5415978,34.970131926168,Hassanabad Chorbat
76.3885441,35.176828226168,Saling bridge
76.2623945,35.201684826168,Barah Valley
76.192864,35.236777326168,Daghoni Balgar
76.1595345,35.183055626168,Yugo
76.0594972,35.183534526168,Ghawari
76.7235513,34.933594126168,Fraono
76.7193781,34.921938526168,Siari
76.2689534,35.201949426168,Waterfall Barah Bala
76.1892837,35.195892726168,Kharfaq Waterfall
76.394937,35.283893326168,Bale Gond Suspension bridge
76.3882606,35.291748126168,Brale Gone
76.3385162,35.150535426168,Gamba Bathong
76.5286434,35.194585226168,Hazmir (Hazrat Mir) Mosque
76.1861035,35.239148626168,Balghar Polo Ground
76.3456115,35.157018926168,Khanqah-e-Mualla Sofia Noorbakhshia
76.5944575,35.204950626168,Jamia Mosque Dumsum
76.2019014,35.249873026168,Khanqa sofia noorBakhshish Daghoni
76.345354,35.157124226168,Astana Syed Mir Muhammad
76.347394,35.156870426168,Banpi Mosque Khaplu
76.3888444,35.266470126168,Amir Kabir Mosque
74.3056796,35.923565626168,Aga Khan Shahi Polo Ground
75.6371851,35.491934026168,Braqchan Mosque
76.2071737,35.251487626168,Daghoni polo ground
76.5923388,35.199037526168,Dumsum Rock Carvings
76.3305556,35.156111126168,Chaqchan Mosque
76.3558123,35.186382526168,Buddha Rock Carvings
76.1570982,35.309581226168,Tassu Mosque
76.1510092,35.316832326168,Chundu Mosque
76.7222989,34.936339026168,Khari Mosque Frano
76.0784263,35.170784026168,Khanqah-Moallah Ghowari
75.7398812,35.423857026168,Imambargah Halpapa
75.5684254,35.589695126168,Kashmal
75.5547622,35.608929926168,Yuno Mosque
75.5913702,35.685509726168,Biangsa
75.7422618,35.422854026168,Serena Shigar Fort
75.7381968,35.422367726168,Mir Yahya Astana Shiger
75.7386145,35.422478726168,Khanqah Mualla Sofia Noorbakhshia
75.7386145,35.422478726168,Khanqah Mualla Sofia Noorbakhshia
75.7432464,35.422197026168,Khilingrong Mosque
75.7378758,35.432556326168,Qasimabad Broqkhoor
75.7399553,35.413235026168,Amburiq Mosque
75.7381484,35.419081726168,Shigar Polo Ground
75.7432464,35.422197026168,Khilingrong Mosque
75.7386145,35.422478726168,Khanqah Mualla Sofia Noorbakhshia
75.7000757,35.362219626168,Jarba Zhou Lake
76.3713008,35.736200226168,Baltoro Glacier
76.5151001,35.879987526168,K2
75.6583333,36.042500026168,Lukpe Lawo
75.6688104,35.345693126168,Sarfa Rangah
76.5147031,35.879850926168,K2 National Park
76.3608333,35.828333326168,Muztagh Tower
75.7095266,35.474099326168,Skoro
76.4333333,35.829166626168,Praqpa Kangri
76.2383333,35.803333326168,Biale Kangri
76.575,35.613333326168,Chogolisa
76.6733333,35.639166626168,Baltoro Kangri
76.8462968,35.399580126168,Saltoro Kangri
76.5975,35.447500026168,Link Sar
76.8010747,35.517548126168,Ghent Kangri
76.2158333,35.443333326168,Honboro Kangri
76.5965,35.203261226168,Dansam
76.9691666,35.081666626168,Gharkun
75.8174418,35.682351926168,Askole
75.8141728,35.674264226168,Korphe
75.8504904,35.663881326168,Breadang
75.3350231,35.866646226168,Arando
75.4093433,35.703634826168,Chu Tran
75.4863888,35.809999926168,Ganchen
75.7533333,35.750000026168,Gama Sokha Lumbu
76.0472222,35.796111126168,Surgus Glacier
75.9983333,35.904444426168,Panmah Glacier
76.1947222,35.781944426168,Dunge Glacier
76.0316667,35.834444426168,Feriole Glacier
76.0469444,35.783611126168,Borum Glacier
76.8462968,35.399580126168,Saltoro Kangri
75.6769703,35.512821126168,Khanqah-e-Moallah Hashupi
73.0931461,33.729388126168,Islamabad Sacrteriate Mosque
75.7029281,35.473978826168,Khanqah-e-Moallah Churka
75.6384156,35.528896126168,Tiagrong Mosque
75.6353564,35.525482826168,Khanqah-e-Moallah Alchori
75.7381968,35.422367726168,Mir Yahya Astana Shiger
75.6336701,35.268511226168,Buddha Rock
75.6871788,35.487009326168,Khanqah-e-Moallah Soguldo
75.6891744,35.486592726168,Chaqpagrong Mosque
75.6869233,35.494370026168,Troopi Mosque
75.5377583,35.628722926168,Thandoro Mosque
75.7433399,35.422257626168,Raja Mosque Shiger
75.7409145,35.423195626168,Chinpa Mosque Shiger
75.7383483,35.427676226168,Sergrong Mosque
75.714088,35.476791026168,Namika
75.7399553,35.413235026168,Amburiq Mosque
75.6395472,35.303780926168,Kharphocho Fort
75.6423365,35.287551726168,Mondoq Palace
74.3491709,35.915812626168,Polo Ground
75.6372957,35.300423926168,Maqpoon Pologround Skardu
75.6336701,35.268511226168,Buddha Rock
75.4453973,35.446695126168,Upper Kachura Lake
75.4552287,35.426779426168,Lower Kachura Lake
75.6295375,35.229384326168,Satpara Lake
75.6412001,35.279100326168,City Park Skardu
75.5872737,35.313230326168,Glamp Pakistan
75.4453973,35.446695126168,Lake View Park
75.5509602,35.324710226168,Central Karakoram National Park
75.4553417,35.446878426168,Kachura Forest
75.4549375,35.428562526168,Shangrila Park
75.4520497,35.428622226168,Adventure's Tourist Camping Resort
75.5509602,35.324710226168,Central Karakoram National Park
75.583765,35.293537026168,Ibex Farm House
75.1015661,35.558506326168,Thorchay valley
75.5996073,35.315805026168,Katpana Desert
75.5996073,35.315805026168,Katpana Desert
75.4448748,35.448120126168,Upper Kachura Lake
75.4708333,35.533333326168,B21
75.6541666,35.596666626168,Koser Gunge
75.9071272,35.180441326168,Sermik
75.7036236,35.288850726168,Hussainabad Waterfall
75.5600713,35.360564826168,Kowardo Suspension Bridge
75.6372957,35.300423926168,Maqpoon Pologround Skardu
74.669776,36.325640726168,Baltit Fort
74.6811672,36.317255426168,Altit Fort
74.8653331,36.319042426168,Attabad Lake
74.8315224,36.200239926168,Blue Lake
74.8803172,36.458213826168,Passu Lake
74.8627747,36.430833326168,Borit Lake
74.650118,36.370035626168,Hunza Peak
74.6743736,36.396343926168,Lady Finger
74.274977,36.835492726168,Baba Ghundi Ziarat
74.8816875,36.423187526168,Hussaini Suspension Bridge
75.0258333,36.348333326168,Lupghar Sar
74.8806744,36.486307426168,Passu Cones Viewpoint
74.8448648,36.657204226168,Sost
75.620632,36.503446026168,Khunjerab National Park
74.6865402,36.312838226168,Sacred Rocks of Hunza (Haldeikish)
74.998614,36.862630026168,Khunjarab National Park Entry Point
74.8487732,36.648553626168,Gircha
74.597566,36.299243026168,Taltaq Das Community Park
74.8651498,36.389050626168,Gulmit
75.3266416,36.435922126168,Shimshal
75.0808333,36.611666626168,Karun Kuh
74.8609472,36.618419626168,Jamalabad
75.3422222,36.739166726168,Chapchingal Pass
74.8823614,36.443218026168,Zarabad Viewpoint
74.6907288,36.324375326168,Duiker Hill
74.8515189,36.360656626168,Gulmit Waterfall
74.8009955,36.411264026168,Gulmit Glacier
74.8068454,36.427886626168,Ghulkin Glacier
74.8613654,36.378899226168,Chaman Gul
74.7732056,36.469764526168,Pasu Glacier
74.5883333,36.487500026168,Pasu Sar
74.6810274,36.540898526168,Batura Glacier
74.0908333,36.460000026168,Purian Sar
74.5866026,36.813550526168,Wuch Kirmin
74.512391,36.824169426168,Reshit
74.4276478,36.829853026168,Zuwudkhoon
74.877714,36.426682426168,Hot Spring
74.8358333,36.950555526168,Kharchanai
74.0886111,36.719444426168,Koz Sar
73.8824999,36.569166626168,Shiniki
74.8489925,36.648579526168,Old Mosque Gircha
74.6683776,36.326001126168,Rafi Memorial House & Shah-e-Mardan Mosque
74.6865402,36.312838226168,Sacred Rocks of Hunza (Haldeikish)
74.6383436,36.314281426168,Chumar-Khun Mosque
74.7113051,36.819214126168,Kalam Darchi Fort
74.5360751,36.250922126168,Minapin
74.8592778,36.409460326168,Mula Durbeen Mosque
74.4774741,36.243176226168,Ghulmet
74.2795524,36.257801926168,Chaprot
74.4875128,36.239517126168,Rakaposhi View Point
74.6611977,36.120682226168,Diran
74.7684517,36.214772626168,Hopper Valley
74.9895503,36.174618626168,Hisper
75.2683702,36.085481626168,Hispar Glacier
75.7894716,35.819741526168,Biafo Gyang Glacier
74.8825099,36.174490526168,Rush Lake
74.6634855,36.297002626168,Mamubar Camping
74.4762601,36.242037426168,Ghulmet Fort
74.2792774,36.261153926168,Chaprot
74.3338194,36.279621226168,Budalas
74.2854199,36.380168826168,Bar Khass Chalt
73.7447222,36.796666726168,Chiantar Glacier
74.251935,36.532307526168,Bara Darakush
74.4750161,36.242473626168,Hazrat Shah Waliyullah Astana
74.5961207,36.262799126168,Phakker
74.5741552,36.245348126168,Miachar
67.9195741,27.379346026168,Nasirabad
67.8430065,28.006273426168,Jafarabad
74.322578,36.251247226168,Chalat
68.3398896,25.398845826168,Qasimabad
74.4604752,36.244627726168,Khanabad Suspension Bridge
74.4357089,36.239622626168,Thol
74.816667,36.200000026168,Haru Harai
74.8229316,36.200952526168,Barpu Glacier
74.8605173,36.407919526168,Polo Ground (Shabaran)
74.7588804,36.220545426168,Brushal Niyazo Mosque
74.5258213,36.248245226168,Pisun Village
75.9954033,35.066311226168,Manthokha Waterfall
75.9954033,35.066311226168,Manthokha Waterfall
76.1271302,35.019377526168,Paari Bridge
76.3184732,35.021142326168,gaeche jheel
75.6862577,35.292038926168,Kharmang Baltistan
76.1928704,34.845932926168,Shiriting ( khamosh) waterfall
75.9576417,35.141685526168,Doqbar
75.9833331,35.093052226168,Ghasing
76.197227,34.892700026168,Papaldo
76.1942882,34.814352926168,Hamzigond
67.0395254,24.874631826168,"Mazar-e-Quaid, Jinnah's Mausoleum"
67.2714356,24.864383826168,Chaukundi Tombs
67.0327375,24.851260826168,Quaid e Azam House Museum
67.0960716,24.870899226168,Pakistan Air Force Museum
67.0261184,24.813612026168,Jehangir Kothari Parade
66.9909885,24.844985726168,Port Grand karachi
67.01146,24.809649826168,"Clifton Beach, Karachi"
67.0899932,24.885636326168,Pakistan Maritime Museum
66.916667,24.850000026168,Shams Pir
67.0867866,24.750515826168,Do Darya
67.3876287,25.017747826168,The Great Fiesta Family Water Park
67.089838,24.887577026168,Arena
67.0181618,24.821231226168,Boat Basin
67.0341047,24.820997326168,Do Talwar Clifton دو تلوار کلفٹن
67.0284939,24.855533626168,Zainab Market
67.0300002,24.852681926168,Holy Trinity Cathedral
67.0348294,24.861805626168,St. Patrick's Cathedral
66.9994143,24.848438426168,State Bank Museum & Art Gallery
66.9973972,24.850918726168,Wazir Mansion ( Quaid-e-Azam Place)
67.112785,25.244164026168,Hub Dam
67.0609361,24.890850426168,Babul Madina'Faizan E Madina Karachi
66.6615571,24.832324426168,Cape Mount
67.0238184,24.826382726168,Shaheed Benazir Bhutto Park
67.0958059,24.913595726168,Aziz Bhatti Park
67.054,24.802940026168,Hilal Park
66.7752569,24.843112626168,"Paradise Point, Pakistan"
67.074938,24.885307026168,VM Art Gallery
67.273068,24.957339526168,Picnic World Water Park
67.0990284,24.915664426168,Sindbad Amusement park
67.037033,24.797175526168,A.K. Khan Park
67.033333,24.833333026168,Bath Island
67.0376382,24.814784226168,Zamzama Park
67.0049211,24.853535826168,Denso Hall
66.8636615,24.860170326168,Hawke's Bay Beach
67.0673898,24.882213326168,Grappetite Chowrangi
67.1923037,25.060277726168,Cosy Water Park
67.1775322,25.243141726168,Hub Dam Wildlife Sanctuary
66.9973152,24.848918626168,Merewether Clock Tower
66.839556,24.861242026168,Hawksbay Resort
66.9776374,24.794088226168,Manora Lighthouse
67.0274347,24.804071626168,Beach View Park
67.035556,24.823889026168,Ocean Towers
67.0308164,24.810659526168,Shrine Hazrat Syed Abdullah Shah Ghazi
67.0978402,24.774253726168,DHA Golf Club Karachi Sindh
66.9708555,24.797575226168,Varun Dev Temple
67.1879375,24.898562526168,Quaid-e-Azam Park
66.9909918,24.844710726168,Native Jetty Bridge View Point
67.0306581,24.874233426168,Shree Punch Mukhi Hanuman Mandir
66.97609,24.849063526168,Karachi Fish Harbour
67.0640193,24.894620726168,Askari Amusement Park
66.9634317,24.818324526168,Bhit Island
66.6924458,24.879669026168,Sunhera Beach
67.409234,24.778381826168,Russian Beach
67.1896758,25.073299226168,Samzu Park By Ruknuddin Group
67.0899875,24.885633526168,Maritime Museum
66.6615571,24.832324426168,Cape Mount
66.9098222,24.840407726168,Sandspit Beach
67.0273769,24.865151326168,Karachi Goan Association
67.0434679,24.940688726168,Mufti Ramzan Family Park & Mini Zoo
68.3771529,25.386281226168,Pakka Qilla
68.3629632,25.414142126168,Tomb of Mian Ghulam Shah Kalhoro
68.3379513,25.384830326168,Sindh Museum
68.3708046,25.386258826168,Mukhi House Museum
67.1783867,24.991960226168,Al Mehran Water Park
68.8885315,27.693733726168,Lansdowne Bridge
68.658899,27.416722526168,Naro Dhoro jo Daro
68.8784346,27.693662626168,Sadh Belo
68.8664371,27.694612126168,Mir Masoom Shah Minar
68.8471155,27.673284026168,Lloyd Barrage Museum
68.8952881,27.694347326168,Waar Mubarik
68.8855604,27.692385026168,Tomb of Seven Sisters
68.9311244,27.626398226168,Kalka Devi Cave Temple
68.135689,27.324293326168,Mohenjo-daro
68.2045134,27.550484426168,Sambara Inn
68.2154943,27.559527926168,Zulfiqar Bagh Larkana
68.2236875,27.558687526168,Shah Baharo Tomb larkana
69.7338563,25.363814426168,Umerkot Fort
69.4501025,24.844873626168,Naukot Fort
69.7379608,25.343591626168,Sooraj Park
69.7376286,25.354928026168,Umarkot
67.4509061,24.142945326168,Keti
68.058127,24.902997026168,Keenjhar Lake Resort (STDC)
67.9012839,24.755598426168,Tomb of ISA khan Tarkhan ll
67.9275421,24.746880926168,Shah Jahan Masjid Thatta
67.7794817,24.805910726168,Haleji Lake
67.9029163,24.761925026168,Tomb Of Dewan Shurfa Khan
68.3143632,24.814857526168,Roza Sufi Shah Inayat Shaheed
67.8990524,24.751320326168,Makli Necropolis
68.5126895,27.305672126168,Dargah Hazrat Sachal Sarmast
68.6188406,27.594689126168,Dargah Rozay Dhani
68.5009843,27.287372526168,Hazrat Pir Syed Ahmed Shah Ghazi Jillani
68.7546216,27.538438426168,Faiz Mahal
68.8251075,27.000025026168,Nara Desert Wetland Complex
68.7174682,27.347795426168,Sheesh Mahal or Shahi Mahal Kotdiji
73.3683743,33.889758826168,Murree Wildlife Park
68.7623644,27.530353426168,Nasb-e-Ziarat Bibi Sakina(as) Khairpur
67.5579702,27.009805126168,Tomb of Fareed Fakir Laghari
68.7557164,27.536487726168,Sachal Sarmast Sindh Govt Library
68.1063982,26.320920926168,Kot Jam Karim Ali Unar
68.632669,26.297688026168,Dargah Jam Dataar
68.4023592,26.241424626168,HM Khoja Park
68.3477149,26.319907226168,Baloo Ja Quba
68.2584642,26.150257226168,Dargah Pir Zakri
68.4332341,28.275335926168,Jacobabad junction Railway Station
68.7253251,25.468501626168,Central Jamia Mosque
67.7158766,26.646158226168,Mian Yar Mohammad Kalhoro Tomb
68.0131059,27.128285426168,Hazrat Syed Sakhi Saedi Moosani Sindh
67.4491367,26.450364326168,Gaji Shah Mazar
67.6110985,26.689406126168,Qubi Temple
67.1512568,26.862822426168,Z A Bhutto Park
67.6423801,26.448959726168,Manchar Lake
67.8027152,26.666771126168,Dadu Canal
67.3294806,26.868424226168,Nai Gaj
67.9025567,26.267257626168,Dargah Hazrat Syed Laki Shah Saddar
68.3256299,25.539326226168,Cadet College Petaro
71.0649937,24.399888726168,Churrio Jabal Durga Mata Temple
74.3085181,31.561484726168,Jain Mandir Bus Stop
69.8061328,24.743637826168,Mithi
69.2231396,24.811346826168,Saman Sarkar shrine
68.7968192,24.950924626168,Sajan Sawai
68.9018176,24.561622926168,Dargah Aliya Luari Sharif
68.5443711,25.117314526168,Shiv Mandir
73.064324,33.632393626168,Municipal Football Stadium
69.5938396,25.565207326168,Kalaankar Lake
68.4949045,25.805331526168,Bhit Shah
68.5615684,25.701090426168,Dargah Udero Lal
69.1565997,26.097370426168,Baqar Lake Resort
68.9032882,25.757896026168,Cadet College Sanghar
69.4936787,25.827219026168,ACHRO THAR THE WHITE DESERT
69.341771,25.834906126168,Nara Canal
68.7780959,28.238949326168,Thul
68.2877211,26.176126026168,Dalail Dero Fort
67.0281686,24.861253026168,1882 British Building
68.3807435,25.364463426168,Boulevard Mall Hyderabad
68.3797163,25.364728726168,The Lucky Mall
68.3792057,25.365597626168,Hero Tower
68.8875,27.696666726168,Bukkur Island
68.4175468,26.252641926168,Aab-e-Yashfa Factory
68.281759,26.590135926168,Aamir Jee Lake
67.014961,24.885704826168,Abba Jee Mazaar Shareef
68.135689,27.324293326168,Mohenjo-daro
68.8505666,27.701358426168,Adam Shah
68.6713287,25.526621726168,Adeel Abdul samad khanzada farm
67.0676698,24.940617226168,African Safari Monument
68.7735313,25.229824926168,Agham Kot
67.1225676,24.784633326168,Airmen Golf Course & Recreational Park
68.2624809,27.606815326168,AL JAZEERA FISH POINT AND WATER PARK
68.4249373,25.904958926168,Al Mansoorah Museum
67.0752078,24.904249926168,Al Markaz ul Qadri المرکز القادری
67.1847563,24.885793826168,Al-Haaj Al-Hafiz Qari Mumtaz Ahmed Rehmani Chishti Nizami Sabri Qadri Qalandari (RA)
68.8972321,27.480936026168,Ali Alamdar shrine shrine
67.4780639,26.564257926168,Ali Murad Shahani Archeaological Mound
68.2697896,25.418515226168,Kazi Tomb
67.4438288,25.032064826168,Allama Iqbal Lake
67.0873673,24.932400526168,Onederland
66.7687651,24.846630526168,Al-Shaikh Brother Beach
68.016165,26.174223826168,Amri Jo Daro
68.269499,25.409373026168,Angry Birds Funland
67.0248202,24.875284026168,Animal Museum
67.8196526,26.954831926168,Archaeological Mound of Loham
67.8197498,26.958636626168,Lohum jo Daro
68.790458,25.872319226168,Archeaological Mound Of Brahimanabad
68.5375012,25.421236026168,ARI sthebo office
68.3615637,25.366384026168,Arif Hussain Shaheed Skating Ground
69.4487402,25.871848426168,Atta Chaniho Museum
67.0901742,24.870820826168,Awami Markaz
68.8885315,27.693733726168,Lansdowne Bridge
68.8662995,27.698955826168,Ayub Gate
69.5216549,25.743916326168,Baandho Lake
68.9170083,27.615116126168,"Hill of Aror/Hill of Love. Rohri, Sukkur."
67.2482757,24.945077926168,Baloch Graveyard
67.0267319,24.825856626168,Bakhtawar Park
67.5233936,24.755276026168,Banbhore Museum & Excavations
68.9754419,25.529898526168,Behrain Golden City Park Mirpurkhas
67.0570949,24.954973926168,Behzad Luckhnavi Dargah
66.807519,24.843067226168,Bella ciao beach
66.6634095,24.860149426168,Bhit Khohri Beach
68.6081832,24.294372926168,Nareri Lake
67.9031196,24.759734026168,Brick Tomb
68.635013,27.949938226168,Budha Ashram
67.0179849,24.851762326168,Burns Gardens
67.0368103,24.831674926168,Clifton Cantonment Park
68.3230771,26.173626826168,Chanhudaro
68.361487,25.388162226168,Chunky Monkey Amusement Park
66.9965582,24.853849026168,Chuttan Shah Baba Shrine
67.9430479,25.409890926168,Darawat Dam
67.1390498,24.908478926168,Darbaar-e-Aalia Ali Mohammad Shah Shaheed (R.A)
67.0890231,24.887161626168,PN Central Library
67.0218005,24.869026626168,Police Museum
68.8905723,27.662053926168,Pyramid of Silence
70.7454034,24.421645226168,Rooplo Kolhi STDC Motel
68.9014438,27.529191626168,Qadir Bux Ja Qubba
67.1860746,24.912562126168,Pakistan Army Battle Tank Monument
68.3343125,25.393062526168,Qasimabad Park
68.6336252,26.187216126168,Quba Mir Shahdad Talpur
68.2110525,27.553442326168,Railway Park larkana
68.2045134,27.550484426168,Sambara Inn
68.0247916,27.492788926168,"Langh Lake Wildlife Sanctuary, لنگھ ڍنڍ"
74.3074188,31.477763326168,Pakistan Flags Shop
71.3585,34.164012526168,Warsak Dam
71.6028087,34.378260726168,Palai Dam
71.8761753,33.902973326168,Jabba Tar Dam
71.8552778,34.059722226168,Dheri Zardad Distributary
71.7552778,34.215833326168,Turangzai Distributary
72.0810008,33.929264826168,Gulderi Dam
72.0090374,33.553790926168,Water Dam
71.83096,33.866985026168,Cherat Small Dam
71.9761178,34.010909326168,Water and Power Development Authority
72.2168486,33.936703826168,Nihalpura waterfalls
72.2846999,34.415566426168,behroch waterfall and shrine
72.1299367,33.763453626168,Ghorah Maar Waterfall
71.8460034,33.819019026168,Chapri Waterfall
72.0903875,33.750351226168,Sojhanda Waterfall
71.711239,33.715358026168,Bora sherakhel Waterfall
72.1645672,33.889310726168,Shahidan Khwar
71.5746918,33.996261626168,Wazīr Bāgh (1802)
71.5582064,34.007829326168,Peshawar Museum
72.1299367,33.763453626168,Ghorah Maar Waterfall
72.9357406,33.996089826168,Roshan Plaza
73.0832817,33.571870426168,Ayub National Park
72.9227745,33.970852626168,"Ladies Park, T&T Colony, Haripur"
72.9328935,33.966462626168,Ladies and Children Park
72.9325806,33.975026426168,Naeem Khan park
72.9100521,34.028000626168,Phoolutman Volyball Club
73.0198654,34.039912626168,Abbasi Kids Play Ground
72.8344903,33.786538126168,Farmhouse Khanpur
73.1185482,34.037789026168,Officers Family Park
73.2153961,34.149742126168,Lady Garden Public Park
73.2266145,34.166353126168,Children and Ladies Park
73.0750206,33.649807826168,Wonderland
70.6113028,32.989631826168,Qazi Fazal Qadir Shaheed Bannu Park
70.6032028,32.996640926168,Cantonment Board Park
70.615359,32.934344526168,"Riaz Park, Mandan Bannu"
70.6090385,32.956022726168,MOIZ PARK
70.6010449,32.984366526168,Melad Park Bannu City
70.5710238,32.994965126168,TOFAN GARDEN
72.2902425,34.744597426168,Shahab Mobile Zone
70.8886341,31.878081526168,Wildlife Park D.I.Khan جنگلی حیات پارک
70.911216,31.825368826168,Haq Nawaz Park Dera Ismail Khan
70.9175802,31.823673226168,Hathee Park
70.8933572,31.840305626168,Fort Iqbal Park
70.9117994,31.829762526168,Milaad Park
70.8873564,31.778677526168,Gareen View Park
70.8977466,31.781551026168,Green View Family Park - Dera Ismail Khan
70.909798,31.861263026168,AL-BADR STREET
